Name,Country,City,Genre,Email,Social,Website,Links,Source_URL,Activity,Research_Date,Status,Confidence,Contact_Type,Contact_Source,Outreach_Readiness,Notes
Entropia,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Epitome,,Rzeszów,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Equilibrium,Germany,,"folk metal, viking",,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Eradicator,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Erazor,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Eremit,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Esazlesa,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Escape From,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Eskimo Callboy,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Essenz,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Et Moriemur,Czechia,,doom metal,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Eteritus,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Eternal Bleeding,Slovakia,,,,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Eternal Deformity,,Żory,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Eternal Reign,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Eternal Tear,,Warsaw,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Eternal Wisdom,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Eternity's End,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Eufory,Slovakia,Martin,power metal,,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
European Metal Index,,Online,,,,https://eumetalindex.com/submit,,https://eumetalindex.com/submit,,2026-09-22,,,,,,"Bezpłatne zgłoszenie zespołu do indeksu; kanał discovery/SEO, nie review."
Evarest,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
EverEve,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Evertale,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Evidence One,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Evil Warriors,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Evilfeast,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Ewigheim,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Excrementory Grindfuckers,Germany,,grindcore,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Exist,,Toruń / Bydgoszcz,thrash metal,,,,,https://www.metal-archives.com/,,2026-09-22,,,,,,Current record/addition verified in 2026.
Exlibris,,Warsaw,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Exorcizphobia,Czechia,Trutnov,thrash metal,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Exumer,Germany,Frankfurt,thrash metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Exxperior,Germany,Leipzig,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Eye Beyond Sight,Slovakia,Bratislava,"modern, progressive metal",,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Eyes of Eden,Germany,Dortmund,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
FALKON,,,,,https://www.festiwalfalkon.pl/,,,https://www.festiwalfalkon.pl/,,2026-09-22,,,,,,
Face Down Hero,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Facehugger,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Fafik,,,,,https://www.facebook.com/FaFiKPNN/,,,https://www.facebook.com/FaFiKPNN/,,2026-09-22,,,,,,
Fagus,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Fairytale,Germany,Recklinghausen,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Falkenbach,Germany,Düsseldorf,viking metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Faust Again,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Festiwal Mocnych Brzmień im. Ryśka Bieńka,,,,,https://www.facebook.com/festiwalmocnychbrzmien,,,https://www.facebook.com/festiwalmocnychbrzmien,,2026-09-22,,,,,,
Field Invasion,,,,,https://www.facebook.com/Field.Invasion.Festival/,,,https://www.facebook.com/Field.Invasion.Festival/,,2026-09-22,,,,,,
Final Cry,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Final Depravity,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Final Error,Germany,Lippstadt,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Final Fortune,Germany,,heavy metal,,,,,https://www.tourforger.com/concerts/heavy-metal/germany/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 club listings
Final Prayer,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Finsterforst,Germany,,"folk, viking metal",,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Fire In The Sky Festival,,,,,https://fireintheskyfest.pl/,,,https://fireintheskyfest.pl/,,2026-09-22,,,,,,
Fireleaf,Germany,Stuttgart,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Firtan,Germany,Lörrach,black metal,info@district-19.com,,,,https://www.tourforger.com/concerts/black-metal/germany/2026,2026 activity verified,2026-09-22,,High,Booking,https://linktr.ee/firtan,Email found,2026 tour/festival activity
Fjoergyn,Germany,,symphonic black metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Flammenmeer,Germany,,"black metal, viking",,,,,https://www.tourforger.com/concerts/black-metal/germany/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 tour / club listings
Fleshcrawl,Germany,Ulm,death metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Fleshworks,Germany,Osnabrück,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Fleshworld,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Flowing Tears,Germany,,gothic metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Fląder Festiwal,,,,,http://www.fladerfestiwal.pl,,,http://www.fladerfestiwal.pl,,2026-09-22,,,,,,
Forensick,Germany,Horb am Neckar,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Forest Shouts Back,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Forger Emaciated,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Fortun,,,,,https://www.facebook.com/profile.php?id=61576054444176,,,https://www.facebook.com/profile.php?id=61576054444176,,2026-09-22,,,,,,
Fractal,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Free Fall,Czechia,,heavy metal,,,,,https://www.tourforger.com/concerts/metal/czech-republic/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 festival/tour listing
Frontside,,,metalcore,,,,,https://www.metalunderground.com/bands/details.cfm?bandid=32719&tab=news,,2026-09-22,,,,,,Fresh public activity evidence; still retain directory row.
Furia,,,avant-garde black metal,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
GRASZ BÓR Festiwal,,,,,https://www.facebook.com/graszborfestiwal,,,https://www.facebook.com/graszborfestiwal,,2026-09-22,,,,,,
Galicja Productions,,Kraków,,,,https://www.galicja.net/,,https://www.galicja.net/,,2026-09-22,,,,,,NOWY LEAD. Gmail: brak historii. Organizują ogólnopolskie trasy rock/metal.
Gallileous,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Garden of Sadness,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Gemini Abyss,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Gortal,,Warsaw,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Gorzowianin.com,,Gorzów Wielkopolski,,redakcja@gorzowianin.com,,https://gorzowianin.com/,,https://gorzowianin.com/,,2026-09-22,,,,,,10.08 wysłany pierwszy pitch bez odpowiedzi. 16.09 follow-up w tym samym wątku już zgodny z ich zasadami: barter logo na plakacie za patronat/zapowiedź; przy płatnej opcji poproszono o najprostszy pakiet.
Gorzuf,,Gorzów Wielkopolski,,gorzuf.redakcja@protonmail.com,,https://gorzuf.pl/,,https://gorzuf.pl/,,2026-09-22,,,,,,MEDIA_WEBZINE
Grassity,Slovakia,,progressive metal,,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Grimlord,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Grind Your Brain,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Gru,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Gruzja,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Guitar Force,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Gurthang,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Gágor,Slovakia,,"crust, death, thrash",,,,,https://devel.basin.cz/en/c/news,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 Basinfirefest lineup
Góra Rocka Festiwal,,,,,https://gora-rocka.pl/,,,https://gora-rocka.pl/,,2026-09-22,,,,,,
Głośniej.pl,,Online,,redakcja@glosniej.pl,,https://glosniej.pl/,,https://glosniej.pl/,,2026-09-22,,,,,,NOWY LEAD 05.09. Gmail: brak wcześniejszych wysyłek na ten adres.
Hajva,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
HaloGramy,,,,,https://www.facebook.com/profile.php?id=61586215628543,,,https://www.facebook.com/profile.php?id=61586215628543,,2026-09-22,,,,,,
Hate,,,"black metal, death",,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
HeadWitch,,,,,https://www.instagram.com/headwitch_band,,,https://www.instagram.com/headwitch_band,,2026-09-22,,,,,,
Headbanger,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Hegemone,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Heidelberg Deathfest,,,,,https://www.facebook.com/heidelbergdeathfest/,,,https://www.facebook.com/heidelbergdeathfest/,,2026-09-22,,,,,,
Hela Bertz,,,,,https://www.instagram.com/helabertzband,,,https://www.instagram.com/helabertzband,,2026-09-22,,,,,,
Helicon Metal Promotions,,Grajewo,,heliconmediagroup@gmail.com,,https://www.heliconmetal.com/,,https://www.heliconmetal.com/,,2026-09-22,,,,,,Gmail: wysłany klip Seed Of Doubt w 2025.
Hell Over hamburg,,,,,https://helloverhammaburg.blogspot.com/,,,https://helloverhammaburg.blogspot.com/,,2026-09-22,,,,,,
Hell United,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Hellbiter,Germany,,heavy metal,,,,,https://www.tourforger.com/concerts/heavy-metal/germany/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 club listings
Hellectricity,,Warsaw,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Hells Bells Festival,,Szczecin,,contact@hellsbells.pl,,https://hellsbells.pl/,,https://hellsbells.pl/,,2026-09-22,,,,,,2027: 20–21.08 Szczecin; organizator deklaruje miejsce dla ciekawych projektów młodej sceny.
HellsHorde,,Online,,hh@hellshorde.com,,https://hellshorde.com/,,https://hellshorde.com/,,2026-09-22,,,,,,"16.09 HellsHorde potwierdziło patronat, przesłało HH-logopack.zip i poprosiło o dodanie ich do wydarzenia oraz o publikację koncertu w ich bazie. Trwa rozmowa o możliwości API."
Hellspawn,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Hellveto,,Ostrołęka,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Heretique,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Hexfire,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Holotropic,Slovakia,,progressive metal,,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Horisun,,Katowice,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Horizon,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Horn,Germany,Paderborn,black metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Horrorscope,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Hortus,,,,,https://www.facebook.com/hortusband.official,,,https://www.facebook.com/hortusband.official,,2026-09-22,,,,,,
Hostia,,Warsaw,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Human Fortress,Germany,Hanover,power metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Human Prey,Germany,Leipzig,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Hunter,Poland,Szczytno,"heavy metal, thrash",hunterianie@gmail.com,,,,https://www.metal-archives.com/,Metal Archives — current 2026 record,2026-09-22,,High,Band / general,https://www.metal-archives.com/,,Current record/addition verified in 2026. Current public contact verified.
Hydra,Germany,Bad Abbach,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Höllenlärm — Radio Unerhört Marburg,,Marburg,,hoellenlaerm@radio-rum.de,,https://www.radio-rum.de/web/sendung/musik/hoellenlaerm/,,https://www.radio-rum.de/web/sendung/musik/hoellenlaerm/,,2026-09-22,,,,,,"Audycja 2x/miesiąc + podcast, jawnie szuka metal bands i promos."
Høstsabbat,,,,,https://www.facebook.com/hostsabbat,,,https://www.facebook.com/hostsabbat,,2026-09-22,,,,,,
I Am Lucy,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
I Am Novelist,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
I Defy,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
I Spit Ashes,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
IMMA,,,,,http://www.youtube.com/@imma_music,,,http://www.youtube.com/@imma_music,,2026-09-22,,,,,,
Ibyss,Germany,Düsseldorf,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Ichor,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Icon Of Evil,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Ill Neglect,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Illegimitation,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Illhorda Illtempered,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Illness,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Illum Adora,Germany,Koblenz,,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Illuminandi,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Imha Tarikat,Germany,,black metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Imperium Dekadenz,Germany,,black metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/5/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Implore,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/6/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
In Extremo,Germany,Berlin,folk metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/6/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
In Legend,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/6/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
In Twilight's Embrace,,Poznań,melodic death metal,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
InDespair,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
InDread Cold,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Incarnated,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Indian Nightmare,Germany,Berlin,"speed metal, thrash",,,,,https://www.metalunderground.com/bands/country/Germany/page/6/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Indignity,,Rybnik,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Induction,Germany,Hamburg,symphonic power metal,info@inductionofficial.com,,,,https://inductionofficial.com/legal-notice/,2026 activity verified,2026-09-22,,High,Band / general,https://inductionofficial.com/legal-notice/,Email found,Current official site/legal/contact page
Inexorable,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/6/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Infecting The Swarm,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/6/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Infernal Death,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Infernal Invocation,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/6/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Infernal Rites,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/6/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Infernal War,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Infernum,,Wrocław,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Infested,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/6/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Infestus,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/6/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Infliction,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Ingurgitating Oblivion,Germany,,technical death metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/6/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Inner Axis,Germany,Kiel,,,,,,https://www.metalunderground.com/bands/country/Germany/page/6/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Inner Core,Germany,Lörrach,,,,,,https://www.metalunderground.com/bands/country/Germany/page/6/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Inner Sanctum,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/6/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Insidius,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Interceptor,,Poznań,"crossover, hardcore, thrash metal",,,,,https://www.metal-archives.com/,,2026-09-22,,,,,,Current record/addition verified in 2026.
Iperyt,,Katowice,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Iscariota,,Sosnowiec,"heavy, thrash metal",,,,,https://www.metal-archives.com/,,2026-09-22,,,,,,Current record/addition verified in 2026.
Iubaris,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
J.D. Overdrive,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Jakub Sas,,,,,https://www.youtube.com/@FenOmenn-f4k,,,https://www.youtube.com/@FenOmenn-f4k,,2026-09-22,,,,,,
Jarun,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Johnny Trzy Palce,,,,,https://www.facebook.com/johnnytrzypalce/,,,https://www.facebook.com/johnnytrzypalce/,,2026-09-22,,,,,,
Juwenalia Gdańskie,,,,,https://juwenaliagdanskie.pl/,,,https://juwenaliagdanskie.pl/,,2026-09-22,,,,,,
Juwenalia UEK,,,,,https://juwenaliauek.pl/przeglad-kapel-rockowych/,,,https://juwenaliauek.pl/przeglad-kapel-rockowych/,,2026-09-22,,,,,,
KRL,,,,,https://www.youtube.com/@mlodykorul,,,https://www.youtube.com/@mlodykorul,,2026-09-22,,,,,,
KVLT.pl,,Online,,piotr@kvlt.pl,,https://kvlt.pl/,,https://kvlt.pl/,,2026-09-22,,,,,,Gmail: wielokrotne kontakty od 2024; była odpowiedź dot. patronatów.
